Name,Value,Timestamp,Step
"train_mse",0.4343557059764862,1685974849384,4799
"epoch",15,1685974849384,4799
"loss",0.13167956471443176,1685974851390,4849
"train_mae",0.3834091126918793,1685974851390,4849
"train_mse",0.26654109358787537,1685974851390,4849
"epoch",15,1685974851390,4849
"loss",0.23161521553993225,1685974853373,4899
"train_mae",0.5232470631599426,1685974853373,4899
"train_mse",0.5162391066551208,1685974853373,4899
"epoch",15,1685974853373,4899
"loss",0.16566190123558044,1685974855277,4949
"train_mae",0.43224212527275085,1685974855277,4949
"train_mse",0.36493822932243347,1685974855277,4949
"epoch",15,1685974855277,4949
"loss",0.23177951574325562,1685974857152,4999
"train_mae",0.5082474946975708,1685974857152,4999
"train_mse",0.541576087474823,1685974857152,4999
"epoch",15,1685974857152,4999
"loss",0.11425788700580597,1685974859060,5049
"train_mae",0.3641299605369568,1685974859060,5049
"train_mse",0.23243987560272217,1685974859060,5049
"epoch",15,1685974859060,5049
"val_loss",0.24705380201339722,1685974860044,5055
"val_mae",0.5546528100967407,1685974860044,5055
"val_mse",0.5768586993217468,1685974860044,5055
"epoch",15,1685974860044,5055
"loss",0.3765334188938141,1685974862819,5099
"train_mae",0.690362811088562,1685974862819,5099
"train_mse",1.0609418153762817,1685974862819,5099
"epoch",16,1685974862819,5099
"loss",0.17426173388957977,1685974864818,5149
"train_mae",0.4672798216342926,1685974864818,5149
"train_mse",0.3600206971168518,1685974864818,5149
"epoch",16,1685974864818,5149
"loss",0.2216661423444748,1685974866760,5199
"train_mae",0.5055205821990967,1685974866760,5199
"train_mse",0.5676635503768921,1685974866760,5199
"epoch",16,1685974866760,5199
"loss",0.1283668428659439,1685974868605,5249
"train_mae",0.36095765233039856,1685974868605,5249
"train_mse",0.2681387960910797,1685974868605,5249
"epoch",16,1685974868605,5249
"loss",0.09880250692367554,1685974870503,5299
"train_mae",0.3345226049423218,1685974870503,5299
"train_mse",0.19904406368732452,1685974870503,5299
"epoch",16,1685974870503,5299
"loss",0.2065945267677307,1685974872334,5349
"train_mae",0.5036981105804443,1685974872334,5349
"train_mse",0.5522673726081848,1685974872334,5349
"epoch",16,1685974872334,5349
"val_loss",0.2435881793498993,1685974873933,5371
"val_mae",0.5533413887023926,1685974873933,5371
"val_mse",0.5656538009643555,1685974873933,5371
"epoch",16,1685974873933,5371
"loss",0.15261071920394897,1685974875891,5399
"train_mae",0.4260580539703369,1685974875891,5399
"train_mse",0.3222084641456604,1685974875891,5399
"epoch",17,1685974875891,5399
"loss",0.21588639914989471,1685974877798,5449
"train_mae",0.5077215433120728,1685974877798,5449
"train_mse",0.5011696219444275,1685974877798,5449
"epoch",17,1685974877798,5449
"loss",0.11448138952255249,1685974879784,5499
"train_mae",0.36625245213508606,1685974879784,5499
"train_mse",0.24733813107013702,1685974879784,5499
"epoch",17,1685974879784,5499
"loss",0.09238935261964798,1685974881847,5549
"train_mae",0.3453335762023926,1685974881847,5549
"train_mse",0.18728923797607422,1685974881847,5549
"epoch",17,1685974881847,5549
"loss",0.1667197048664093,1685974883822,5599
"train_mae",0.46358126401901245,1685974883822,5599
"train_mse",0.3680349588394165,1685974883822,5599
"epoch",17,1685974883822,5599
"loss",0.10197523236274719,1685974885754,5649
"train_mae",0.33759886026382446,1685974885754,5649
"train_mse",0.2043830007314682,1685974885754,5649
"epoch",17,1685974885754,5649
"val_loss",0.24835428595542908,1685974887920,5687
"val_mae",0.5512019395828247,1685974887920,5687
"val_mse",0.5877969264984131,1685974887920,5687
"epoch",17,1685974887920,5687
"loss",0.1181134283542633,1685974889298,5699
"train_mae",0.3683634400367737,1685974889298,5699
"train_mse",0.2505931854248047,1685974889298,5699
"epoch",18,1685974889298,5699
"loss",0.1306927502155304,1685974891151,5749
"train_mae",0.36436396837234497,1685974891151,5749
"train_mse",0.2779412269592285,1685974891151,5749
"epoch",18,1685974891151,5749
"loss",0.07512719929218292,1685974893332,5799
"train_mae",0.3338897228240967,1685974893332,5799
"train_mse",0.15025439858436584,1685974893332,5799
"epoch",18,1685974893332,5799
"loss",0.10289830714464188,1685974895334,5849
"train_mae",0.31764066219329834,1685974895334,5849
"train_mse",0.20723558962345123,1685974895334,5849
"epoch",18,1685974895334,5849
"loss",0.17255133390426636,1685974897254,5899
"train_mae",0.5044040083885193,1685974897254,5899
"train_mse",0.3510308265686035,1685974897254,5899
"epoch",18,1685974897254,5899
"loss",0.23575294017791748,1685974899205,5949
"train_mae",0.5535387992858887,1685974899205,5949
"train_mse",0.5151349902153015,1685974899205,5949
"epoch",18,1685974899205,5949
"loss",0.10923515260219574,1685974901052,5999
"train_mae",0.33334267139434814,1685974901052,5999
"train_mse",0.2275834083557129,1685974901052,5999
"epoch",18,1685974901052,5999
"val_loss",0.255008339881897,1685974901936,6003
"val_mae",0.5690562129020691,1685974901936,6003
"val_mse",0.6007164120674133,1685974901936,6003
"epoch",18,1685974901936,6003
"loss",0.15051716566085815,1685974904690,6049
"train_mae",0.46484482288360596,1685974904690,6049
"train_mse",0.3055912256240845,1685974904690,6049
"epoch",19,1685974904690,6049
"loss",0.14470192790031433,1685974906440,6099
"train_mae",0.4258972406387329,1685974906440,6099
"train_mse",0.3298662304878235,1685974906440,6099
"epoch",19,1685974906440,6099
"loss",0.1533244103193283,1685974908429,6149
"train_mae",0.3904934525489807,1685974908429,6149
"train_mse",0.3326791524887085,1685974908429,6149
"epoch",19,1685974908429,6149
"loss",0.12968888878822327,1685974910416,6199
"train_mae",0.37935224175453186,1685974910416,6199
"train_mse",0.3093971610069275,1685974910416,6199
"epoch",19,1685974910416,6199
"loss",0.28420984745025635,1685974912336,6249
"train_mae",0.5488894581794739,1685974912336,6249
"train_mse",0.9071964621543884,1685974912336,6249
"epoch",19,1685974912336,6249
"loss",0.0576210543513298,1685974914357,6299
"train_mae",0.26369142532348633,1685974914357,6299
"train_mse",0.1152421087026596,1685974914357,6299
"epoch",19,1685974914357,6299
"val_loss",0.2536892890930176,1685974915896,6319
"val_mae",0.5652225017547607,1685974915896,6319
"val_mse",0.5967693328857422,1685974915896,6319
"epoch",19,1685974915896,6319
"loss",0.2106032371520996,1685974917897,6349
"train_mae",0.49166563153266907,1685974917897,6349
"train_mse",0.5037373304367065,1685974917897,6349
"epoch",20,1685974917897,6349
"loss",0.10228212177753448,1685974919897,6399
"train_mae",0.37583816051483154,1685974919897,6399
"train_mse",0.20456424355506897,1685974919897,6399
"epoch",20,1685974919897,6399
"loss",0.11372542381286621,1685974921983,6449
"train_mae",0.3672235310077667,1685974921983,6449
"train_mse",0.22806274890899658,1685974921983,6449
"epoch",20,1685974921983,6449
"loss",0.10601766407489777,1685974923994,6499
"train_mae",0.3498528003692627,1685974923994,6499
"train_mse",0.2363816201686859,1685974923994,6499
"epoch",20,1685974923994,6499
"loss",0.11302818357944489,1685974925944,6549
"train_mae",0.37439388036727905,1685974925944,6549
"train_mse",0.2289280891418457,1685974925944,6549
"epoch",20,1685974925944,6549
"loss",0.12669342756271362,1685974927904,6599
"train_mae",0.41873234510421753,1685974927904,6599
"train_mse",0.25386786460876465,1685974927904,6599
"epoch",20,1685974927904,6599
"val_loss",0.23859506845474243,1685974930161,6635
"val_mae",0.5396296977996826,1685974930161,6635
"val_mse",0.5625178217887878,1685974930161,6635
"epoch",20,1685974930161,6635
"loss",0.09478598833084106,1685974931554,6649
"train_mae",0.3358859419822693,1685974931554,6649
"train_mse",0.1932307928800583,1685974931554,6649
"epoch",21,1685974931554,6649
"loss",0.21933601796627045,1685974933583,6699
"train_mae",0.46423375606536865,1685974933583,6699
"train_mse",0.5208654999732971,1685974933583,6699
"epoch",21,1685974933583,6699
"loss",0.15307725965976715,1685974935612,6749
"train_mae",0.43381989002227783,1685974935612,6749
"train_mse",0.30935928225517273,1685974935612,6749
"epoch",21,1685974935612,6749
"loss",0.1477493792772293,1685974937600,6799
"train_mae",0.42136937379837036,1685974937600,6799
"train_mse",0.3657526671886444,1685974937600,6799
"epoch",21,1685974937600,6799
"loss",0.1629413664340973,1685974939548,6849
"train_mae",0.4164019227027893,1685974939548,6849
"train_mse",0.36715030670166016,1685974939548,6849
"epoch",21,1685974939548,6849
"loss",0.1727423071861267,1685974941540,6899
"train_mae",0.4521978795528412,1685974941540,6899
"train_mse",0.397421658039093,1685974941540,6899
"epoch",21,1685974941540,6899
"loss",0.2364872246980667,1685974943568,6949
"train_mae",0.5180279612541199,1685974943568,6949
"train_mse",0.6026685237884521,1685974943568,6949
"epoch",21,1685974943568,6949
"val_loss",0.2380848228931427,1685974944404,6951
"val_mae",0.5448779463768005,1685974944404,6951
"val_mse",0.5508618950843811,1685974944404,6951
"epoch",21,1685974944404,6951
"loss",0.33190006017684937,1685974947206,6999
"train_mae",0.6175883412361145,1685974947206,6999
"train_mse",1.1372706890106201,1685974947206,6999
"epoch",22,1685974947206,6999
"loss",0.24015897512435913,1685974949298,7049
"train_mae",0.5049060583114624,1685974949298,7049
"train_mse",0.611453652381897,1685974949298,7049
"epoch",22,1685974949298,7049
"loss",0.046768393367528915,1685974951249,7099
"train_mae",0.24058805406093597,1685974951249,7099
"train_mse",0.09353678673505783,1685974951249,7099
"epoch",22,1685974951249,7099
"loss",0.21655400097370148,1685974953210,7149
"train_mae",0.4796002507209778,1685974953210,7149
"train_mse",0.6029351949691772,1685974953210,7149
"epoch",22,1685974953210,7149
"loss",0.11652371287345886,1685974955125,7199
"train_mae",0.38362768292427063,1685974955125,7199
"train_mse",0.23673836886882782,1685974955125,7199
"epoch",22,1685974955125,7199
"loss",0.20121394097805023,1685974957069,7249
"train_mae",0.500807523727417,1685974957069,7249
"train_mse",0.43365806341171265,1685974957069,7249
"epoch",22,1685974957069,7249
"val_loss",0.2485801726579666,1685974958470,7267
"val_mae",0.5579794645309448,1685974958470,7267
"val_mse",0.584780216217041,1685974958470,7267
"epoch",22,1685974958470,7267
"loss",0.09142589569091797,1685974960518,7299
"train_mae",0.2877979576587677,1685974960518,7299
"train_mse",0.18878653645515442,1685974960518,7299
"epoch",23,1685974960518,7299
"loss",0.20435883104801178,1685974962470,7349
"train_mae",0.4631754159927368,1685974962470,7349
"train_mse",0.47148168087005615,1685974962470,7349
"epoch",23,1685974962470,7349
"loss",0.09057077765464783,1685974964517,7399
"train_mae",0.28951168060302734,1685974964517,7399
"train_mse",0.1834321767091751,1685974964517,7399
"epoch",23,1685974964517,7399
"loss",0.14213606715202332,1685974966507,7449
"train_mae",0.39495790004730225,1685974966507,7449
"train_mse",0.33808794617652893,1685974966507,7449
"epoch",23,1685974966507,7449
"loss",0.1194579005241394,1685974968473,7499
"train_mae",0.3891201615333557,1685974968473,7499
"train_mse",0.24094657599925995,1685974968473,7499
"epoch",23,1685974968473,7499
"loss",0.09911876171827316,1685974970522,7549
"train_mae",0.3253706693649292,1685974970522,7549
"train_mse",0.2032979428768158,1685974970522,7549
"epoch",23,1685974970522,7549
"val_loss",0.2452358603477478,1685974972640,7583
"val_mae",0.5563239455223083,1685974972640,7583
"val_mse",0.5765608549118042,1685974972640,7583
"epoch",23,1685974972640,7583
"loss",0.08512630313634872,1685974974144,7599
"train_mae",0.3109930157661438,1685974974144,7599
"train_mse",0.17212510108947754,1685974974144,7599
"epoch",24,1685974974144,7599
"loss",0.11426392197608948,1685974976197,7649
"train_mae",0.3611781597137451,1685974976197,7649
"train_mse",0.23395171761512756,1685974976197,7649
"epoch",24,1685974976197,7649
"loss",0.09324390441179276,1685974978189,7699
"train_mae",0.3560712933540344,1685974978189,7699
"train_mse",0.1864878088235855,1685974978189,7699
"epoch",24,1685974978189,7699
"loss",0.20613960921764374,1685974980173,7749
"train_mae",0.4649050831794739,1685974980173,7749
"train_mse",0.7282438278198242,1685974980173,7749
"epoch",24,1685974980173,7749
"loss",0.09532973170280457,1685974982082,7799
"train_mae",0.34192198514938354,1685974982082,7799
"train_mse",0.190780907869339,1685974982082,7799
"epoch",24,1685974982082,7799
"loss",0.20764723420143127,1685974984076,7849
"train_mae",0.47397035360336304,1685974984076,7849
"train_mse",0.5558948516845703,1685974984076,7849
"epoch",24,1685974984076,7849
"loss",0.11166097968816757,1685974986068,7899
"train_mae",0.3537186086177826,1685974986068,7899
"train_mse",0.22409792244434357,1685974986068,7899
"epoch",24,1685974986068,7899
"val_loss",0.24301618337631226,1685974986804,7899
"val_mae",0.5491580963134766,1685974986804,7899
"val_mse",0.575383722782135,1685974986804,7899
"epoch",24,1685974986804,7899
"loss",0.10663215816020966,1685974989602,7949
"train_mae",0.3277621567249298,1685974989602,7949
"train_mse",0.21782265603542328,1685974989602,7949
"epoch",25,1685974989602,7949
"loss",0.0871962234377861,1685974991608,7999
"train_mae",0.3268197476863861,1685974991608,7999
"train_mse",0.17847591638565063,1685974991608,7999
"epoch",25,1685974991608,7999
"loss",0.184574156999588,1685974993572,8049
"train_mae",0.47380661964416504,1685974993572,8049
"train_mse",0.43277448415756226,1685974993572,8049
"epoch",25,1685974993572,8049
"loss",0.12401548027992249,1685974995480,8099
"train_mae",0.35690170526504517,1685974995480,8099
"train_mse",0.2659258246421814,1685974995480,8099
"epoch",25,1685974995480,8099
"loss",0.1756696254014969,1685974997665,8149
"train_mae",0.4279124140739441,1685974997665,8149
"train_mse",0.43002521991729736,1685974997665,8149
"epoch",25,1685974997665,8149
"loss",0.09105920046567917,1685974999501,8199
"train_mae",0.33016568422317505,1685974999501,8199
"train_mse",0.1848726123571396,1685974999501,8199
"epoch",25,1685974999501,8199
"val_loss",0.24587224423885345,1685975000890,8215
"val_mae",0.5542630553245544,1685975000890,8215
"val_mse",0.5846224427223206,1685975000890,8215
"epoch",25,1685975000890,8215
"loss",0.10177715122699738,1685975003106,8249
"train_mae",0.3327813744544983,1685975003106,8249
"train_mse",0.21122339367866516,1685975003106,8249
"epoch",26,1685975003106,8249
"loss",0.06902559101581573,1685975005097,8299
"train_mae",0.3115057349205017,1685975005097,8299
"train_mse",0.13805118203163147,1685975005097,8299
"epoch",26,1685975005097,8299
"loss",0.13212591409683228,1685975007020,8349
"train_mae",0.38604485988616943,1685975007020,8349
"train_mse",0.28804540634155273,1685975007020,8349
"epoch",26,1685975007020,8349
"loss",0.12476101517677307,1685975009171,8399
"train_mae",0.35525739192962646,1685975009171,8399
"train_mse",0.32243630290031433,1685975009171,8399
"epoch",26,1685975009171,8399
"loss",0.1111832931637764,1685975011107,8449
"train_mae",0.39652490615844727,1685975011107,8449
"train_mse",0.2228439450263977,1685975011107,8449
"epoch",26,1685975011107,8449
"loss",0.24681173264980316,1685975013055,8499
"train_mae",0.49599725008010864,1685975013055,8499
"train_mse",0.704998254776001,1685975013055,8499
"epoch",26,1685975013055,8499
"val_loss",0.23969757556915283,1685975015113,8531
"val_mae",0.5440579056739807,1685975015113,8531
"val_mse",0.565746009349823,1685975015113,8531
"epoch",26,1685975015113,8531
"loss",0.06425636261701584,1685975016625,8549
"train_mae",0.29386991262435913,1685975016625,8549
"train_mse",0.12851272523403168,1685975016625,8549
"epoch",27,1685975016625,8549
"loss",0.29005879163742065,1685975018542,8599
"train_mae",0.5734049081802368,1685975018542,8599
"train_mse",0.7778497934341431,1685975018542,8599
"epoch",27,1685975018542,8599
"loss",0.2242927849292755,1685975020572,8649
"train_mae",0.48725441098213196,1685975020572,8649
"train_mse",0.5600164532661438,1685975020572,8649
"epoch",27,1685975020572,8649
"loss",0.1634017527103424,1685975022644,8699
"train_mae",0.38042956590652466,1685975022644,8699
"train_mse",0.39138275384902954,1685975022644,8699
"epoch",27,1685975022644,8699
"loss",0.11273055523633957,1685975024671,8749
"train_mae",0.3868750035762787,1685975024671,8749
"train_mse",0.22546111047267914,1685975024671,8749
"epoch",27,1685975024671,8749
"loss",0.053761258721351624,1685975026643,8799
"train_mae",0.2504509687423706,1685975026643,8799
"train_mse",0.10752251744270325,1685975026643,8799
"epoch",27,1685975026643,8799
"val_loss",0.23680269718170166,1685975029275,8847
"val_mae",0.5458083152770996,1685975029275,8847
"val_mse",0.5534602403640747,1685975029275,8847
"epoch",27,1685975029275,8847
"loss",0.10034864395856857,1685975030206,8849
"train_mae",0.3743252158164978,1685975030206,8849
"train_mse",0.20070506632328033,1685975030206,8849
"epoch",28,1685975030206,8849
"loss",0.16176745295524597,1685975032290,8899
"train_mae",0.44083070755004883,1685975032290,8899
"train_mse",0.4499058723449707,1685975032290,8899
"epoch",28,1685975032290,8899
"loss",0.1449580192565918,1685975034224,8949
"train_mae",0.3968002498149872,1685975034224,8949
"train_mse",0.3120499849319458,1685975034224,8949
"epoch",28,1685975034224,8949
"loss",0.13734164834022522,1685975036192,8999
"train_mae",0.4048825204372406,1685975036192,8999
"train_mse",0.29455849528312683,1685975036192,8999
"epoch",28,1685975036192,8999
"loss",0.12610465288162231,1685975038262,9049
"train_mae",0.40487152338027954,1685975038262,9049
"train_mse",0.2540910840034485,1685975038262,9049
"epoch",28,1685975038262,9049
"loss",0.05913262441754341,1685975040173,9099
"train_mae",0.2827627658843994,1685975040173,9099
"train_mse",0.11826524883508682,1685975040173,9099
"epoch",28,1685975040173,9099
"loss",0.10377532243728638,1685975042144,9149
"train_mae",0.3452428877353668,1685975042144,9149
"train_mse",0.21508249640464783,1685975042144,9149
"epoch",28,1685975042144,9149
"val_loss",0.2469988614320755,1685975043470,9163
"val_mae",0.5518202781677246,1685975043470,9163
"val_mse",0.5872513055801392,1685975043470,9163
"epoch",28,1685975043470,9163
"loss",0.14506733417510986,1685975045722,9199
"train_mae",0.4509771466255188,1685975045722,9199
"train_mse",0.29444563388824463,1685975045722,9199
"epoch",29,1685975045722,9199
"loss",0.13403251767158508,1685975047716,9249
"train_mae",0.4136822819709778,1685975047716,9249
"train_mse",0.27507519721984863,1685975047716,9249
"epoch",29,1685975047716,9249
"loss",0.053939949721097946,1685975049639,9299
"train_mae",0.2645642161369324,1685975049639,9299
"train_mse",0.10787989944219589,1685975049639,9299
"epoch",29,1685975049639,9299
"loss",0.13613374531269073,1685975051578,9349
"train_mae",0.38254866003990173,1685975051578,9349
"train_mse",0.28943538665771484,1685975051578,9349
"epoch",29,1685975051578,9349
"loss",0.06801433861255646,1685975053523,9399
"train_mae",0.2834399938583374,1685975053523,9399
"train_mse",0.13602867722511292,1685975053523,9399
"epoch",29,1685975053523,9399
"loss",0.142450749874115,1685975055715,9449
"train_mae",0.36280006170272827,1685975055715,9449
"train_mse",0.4422488510608673,1685975055715,9449
"epoch",29,1685975055715,9449
"val_loss",0.24312549829483032,1685975057676,9479
"val_mae",0.5503906607627869,1685975057676,9479
"val_mse",0.5664860606193542,1685975057676,9479
"epoch",29,1685975057676,9479
"test_mae",0.4843416213989258,1685975059663,9480
"test_mse",0.40393704175949097,1685975059663,9480
"epoch",30,1685975059663,9480
